_link,_link_releases,_link_main,id,name,roles,identifier_scheme,identifier_id,identifier_legalName,address_streetAddress,address_locality,address_region,address_postalCode,address_countryName,contactPoint_name,contactPoint_email,contactPoint_telephone
0.releases.983.parties.3,0.releases.983,0,RW-RRA-SUPLR-4ea8378f42b41b1f801ffea48736094f8ee0293c5da4570743b7038b06fd915d,UMUCYO COMMUNITY RADIO STATION  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-4ea8378f42b41b1f801ffea48736094f8ee0293c5da4570743b7038b06fd915d,UMUCYO COMMUNITY RADIO STATION  LTD,Kiyovu :,RWA,,1482,Rwanda,NYIRAHAVUGIMANA Cecile,radioumucyo@gmail.com,"0788405824, 0787396472"
0.releases.983.parties.4,0.releases.983,0,RW-RRA-SUPLR-a6ebf38207f824180d8a693a1c10100ebb54ac6057813e979d910b5adf64fc90,UMWEZI MEDIA CONSULT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-a6ebf38207f824180d8a693a1c10100ebb54ac6057813e979d910b5adf64fc90,UMWEZI MEDIA CONSULT Ltd,NYARUGENGE,RWA,,,Rwanda,NTARINDWA Theodore,ntalindwa2@gmail.com,0788527989
0.releases.983.parties.5,0.releases.983,0,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd,Rugenge,RWA,,7550 KIGALI,Rwanda,MUGABO  JUSTIN,mugaju@gmail.com,"0788500200, 0788693330, 0789773438"
0.releases.983.parties.6,0.releases.983,0,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,tenderer,TIN,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,KN 82 ST NYARUGENGE,RWA,,4317,Rwanda,MURINDABIGWI  Meilleur Derek,meilleur@igihe.org,0788742908
0.releases.983.parties.7,0.releases.983,0,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD,KICUKIRO,RWA,,6467,Rwanda,GITWAZA MUHIRWA  Paul,authenticradiofm@gmail.com,"0788491323, 0786653193, 0788278719"
0.releases.983.parties.8,0.releases.983,0,RW-RRA-SUPLR-bb64e5bd101b408510468aa393f201998b139d9a60246ef2701af986073b3fd0,TV 1 RWANDA  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-bb64e5bd101b408510468aa393f201998b139d9a60246ef2701af986073b3fd0,TV 1 RWANDA  LTD,KK 589 STREET KACYIRU KIGALI,RWA,,,Rwanda,NKURIZA KAKOZA CHARLES,gatetetommy@gmail.com,"0786162134, 0786162134, 0783084464"
0.releases.983.parties.9,0.releases.983,0,RW-RRA-SUPLR-a661f7d8387783f1ffb77ea56a7b43754a4b9a4b4a16b1139099af8ae4db552c,TOP 5 SAI  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-a661f7d8387783f1ffb77ea56a7b43754a4b9a4b4a16b1139099af8ae4db552c,TOP 5 SAI  LTD,Sector MUHOZA District MUSANZE,RWA,,144 Musanze,Rwanda,UWINEZA  PATRICK,top5sai@yahoo.fr,"0788566175, 0788342031, 0788342030"
0.releases.983.parties.10,0.releases.983,0,RW-RRA-SUPLR-cac8573ff9aef1fa41b84c95677118e0f7ddb8c99c47824d990eab9beb10b851,MAMA U RWAGASABO Ltd,tenderer,TIN,RW-RRA-SUPLR-cac8573ff9aef1fa41b84c95677118e0f7ddb8c99c47824d990eab9beb10b851,MAMA U RWAGASABO Ltd,KICUKIRO,RWA,,,Rwanda,SCOVIA  MUTESI,uwimanihayeemmerance@gmail.com,"0789521695, 0789521695, 0784528084"
0.releases.983.parties.11,0.releases.983,0,RW-RRA-SUPLR-d0989b789788eb058cccb83a228d95f8d15edf255fe47f41f3f30fbaa8d8aa23,BRAND RWANDA ONLINE Ltd,tenderer,TIN,RW-RRA-SUPLR-d0989b789788eb058cccb83a228d95f8d15edf255fe47f41f3f30fbaa8d8aa23,BRAND RWANDA ONLINE Ltd,Kicukiro,RWA,,,Rwanda,WANDERA  Erneste,ernestewandera@gmail.com,787327506
0.releases.983.parties.12,0.releases.983,0,RW-RRA-SUPLR-c1a4705758ab3f07c3deeafd60765b8854731f2cf323e5ea97e218ee696e7d75,VISION RADIO Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-c1a4705758ab3f07c3deeafd60765b8854731f2cf323e5ea97e218ee696e7d75,VISION RADIO Ltd,Kigali-Gasabo,RWA,,,Rwanda,Noella KAMALABA,visionradio104@gmail.com,"0785262316, 0790002550"
0.releases.983.parties.13,0.releases.983,0,RW-RRA-SUPLR-3384dc2580df4d91a0d0e8651ca2d3a6e302bcc00ff6fe9e93a45b8ea2c269f6,ISIBO GROUP Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-3384dc2580df4d91a0d0e8651ca2d3a6e302bcc00ff6fe9e93a45b8ea2c269f6,ISIBO GROUP Ltd,"KK31Ave Kicukiro, kigali",RWA,,,Rwanda,KABANDA J DE DIEU,eric1tuyishimire@gmail.com,"788569965, 0788503567"
0.releases.983.parties.14,0.releases.983,0,RW-RRA-SUPLR-3d185f28259c3b6cd23a307a47781658b3eea463878bc63a88d2274cd7e390df,BTN TV Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-3d185f28259c3b6cd23a307a47781658b3eea463878bc63a88d2274cd7e390df,BTN TV Ltd,KN1,RWA,,,Rwanda,Kamanzi Hussein,kamanzihussein@gmail.com,"0788405245, 0788405245, 0789231262"
0.releases.983.parties.15,0.releases.983,0,RW-RRA-SUPLR-54b966a4432fb55ffd43a72774cebeaa0950e0d74b8c8292b87bd8a8caed04d0,PACIS TELEVISION RWANDA (PACIS TV) Limited,"supplier,tenderer",TIN,RW-RRA-SUPLR-54b966a4432fb55ffd43a72774cebeaa0950e0d74b8c8292b87bd8a8caed04d0,PACIS TELEVISION RWANDA (PACIS TV) Limited,5 KG Street,RWA,,,Rwanda,KAMBANDA  Antoine,info@pacistv.rw,"0788207473, 0788814307"
0.releases.983.parties.16,0.releases.983,0,RW-RRA-SUPLR-f37087a68dbb44461beb1e037df419e70fb4ba41b0d5e51c41120183778ff5a4,BPLUS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-f37087a68dbb44461beb1e037df419e70fb4ba41b0d5e51c41120183778ff5a4,BPLUS Ltd,MUHIMA-NYARUGENGE,RWA,,6092,Rwanda,Jean Damascene NGIRUWONSANGA,bplusrwanda@gmail.com,"0788305340, 0787028017"
0.releases.983.parties.17,0.releases.983,0,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,GASABO KIGALI,RWA,,,Rwanda,GAHAMANYI JULES,izubamedialtd@gmail.com,0788352898
0.releases.983.parties.18,0.releases.983,0,RW-RRA-SUPLR-238abcd8a2ab62399a29d82963b63955a63458b474e15283f48564ff7a49af96,ISANGANO MEDIA Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-238abcd8a2ab62399a29d82963b63955a63458b474e15283f48564ff7a49af96,ISANGANO MEDIA Ltd,Kigali-karongi,RWA,,,Rwanda,NSHIMIYIMANA  Emmanuel,isanganomedialtd@gmail.com,782694492
0.releases.983.parties.19,0.releases.983,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,supplier,TIN,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,KIGALI,KIGALI,KIGALI,83,Rwanda,Cleophas BARORE,mauakag@yahoo.co.uk,"0788615325, 0722198931"
0.releases.984.parties.0,0.releases.984,0,RW-RRA-PE-b0fffa769eabd450b46318e8c1fbc716392bbf69aa3c2e157ecead3410cdc269,Local Administrative Entities Development Agency (LODA),"procuringEntity,buyer",TIN,RW-RRA-PE-b0fffa769eabd450b46318e8c1fbc716392bbf69aa3c2e157ecead3410cdc269,Local Administrative Entities Development Agency (LODA),KIBAGABAGA,KIBAGABAGA,KIBAGABAGA,,Rwanda,Claudine Marie Solange NYINAWAGAGA,info@loda.gov.rw,0788303457
0.releases.984.parties.1,0.releases.984,0,RW-RRA-SUPLR-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,tenderer,TIN,RW-RRA-SUPLR-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,GASABO District,RWA,,,Rwanda,CLEOPHAS BARORE,info@rba.co.rw,"0788309019, 0788306037"
0.releases.984.parties.2,0.releases.984,0,RW-RRA-SUPLR-a2bb7a373a0a61ad7eb9b323d3069ace29f128fb2c4c62a681e7632ac9060177,RADIO/TV 10 Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-a2bb7a373a0a61ad7eb9b323d3069ace29f128fb2c4c62a681e7632ac9060177,RADIO/TV 10 Ltd,"Remera, Gasabo, Kigali",RWA,,4307 Kigali,Rwanda,Augustin MUHIRWA,radiotv10rwanda@gmail.com,"0784444444, 0788445060"
0.releases.984.parties.3,0.releases.984,0,RW-RRA-SUPLR-4ea8378f42b41b1f801ffea48736094f8ee0293c5da4570743b7038b06fd915d,UMUCYO COMMUNITY RADIO STATION  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-4ea8378f42b41b1f801ffea48736094f8ee0293c5da4570743b7038b06fd915d,UMUCYO COMMUNITY RADIO STATION  LTD,Kiyovu :,RWA,,1482,Rwanda,NYIRAHAVUGIMANA Cecile,radioumucyo@gmail.com,"0788405824, 0787396472"
0.releases.984.parties.4,0.releases.984,0,RW-RRA-SUPLR-a6ebf38207f824180d8a693a1c10100ebb54ac6057813e979d910b5adf64fc90,UMWEZI MEDIA CONSULT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-a6ebf38207f824180d8a693a1c10100ebb54ac6057813e979d910b5adf64fc90,UMWEZI MEDIA CONSULT Ltd,NYARUGENGE,RWA,,,Rwanda,NTARINDWA Theodore,ntalindwa2@gmail.com,0788527989
0.releases.984.parties.5,0.releases.984,0,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd,Rugenge,RWA,,7550 KIGALI,Rwanda,MUGABO  JUSTIN,mugaju@gmail.com,"0788500200, 0788693330, 0789773438"
0.releases.984.parties.6,0.releases.984,0,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,tenderer,TIN,RW-RRA-SUPLR-8839fd46d25a4cd2729ba3c942f677078f8acf85c2d2c4f22577a78efb782a79,IGIHE  LTD,KN 82 ST NYARUGENGE,RWA,,4317,Rwanda,MURINDABIGWI  Meilleur Derek,meilleur@igihe.org,0788742908
0.releases.984.parties.7,0.releases.984,0,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD,KICUKIRO,RWA,,6467,Rwanda,GITWAZA MUHIRWA  Paul,authenticradiofm@gmail.com,"0788491323, 0786653193, 0788278719"
0.releases.984.parties.8,0.releases.984,0,RW-RRA-SUPLR-bb64e5bd101b408510468aa393f201998b139d9a60246ef2701af986073b3fd0,TV 1 RWANDA  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-bb64e5bd101b408510468aa393f201998b139d9a60246ef2701af986073b3fd0,TV 1 RWANDA  LTD,KK 589 STREET KACYIRU KIGALI,RWA,,,Rwanda,NKURIZA KAKOZA CHARLES,gatetetommy@gmail.com,"0786162134, 0786162134, 0783084464"
0.releases.984.parties.9,0.releases.984,0,RW-RRA-SUPLR-a661f7d8387783f1ffb77ea56a7b43754a4b9a4b4a16b1139099af8ae4db552c,TOP 5 SAI  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-a661f7d8387783f1ffb77ea56a7b43754a4b9a4b4a16b1139099af8ae4db552c,TOP 5 SAI  LTD,Sector MUHOZA District MUSANZE,RWA,,144 Musanze,Rwanda,UWINEZA  PATRICK,top5sai@yahoo.fr,"0788566175, 0788342031, 0788342030"
0.releases.984.parties.10,0.releases.984,0,RW-RRA-SUPLR-cac8573ff9aef1fa41b84c95677118e0f7ddb8c99c47824d990eab9beb10b851,MAMA U RWAGASABO Ltd,tenderer,TIN,RW-RRA-SUPLR-cac8573ff9aef1fa41b84c95677118e0f7ddb8c99c47824d990eab9beb10b851,MAMA U RWAGASABO Ltd,KICUKIRO,RWA,,,Rwanda,SCOVIA  MUTESI,uwimanihayeemmerance@gmail.com,"0789521695, 0789521695, 0784528084"
0.releases.984.parties.11,0.releases.984,0,RW-RRA-SUPLR-d0989b789788eb058cccb83a228d95f8d15edf255fe47f41f3f30fbaa8d8aa23,BRAND RWANDA ONLINE Ltd,tenderer,TIN,RW-RRA-SUPLR-d0989b789788eb058cccb83a228d95f8d15edf255fe47f41f3f30fbaa8d8aa23,BRAND RWANDA ONLINE Ltd,Kicukiro,RWA,,,Rwanda,WANDERA  Erneste,ernestewandera@gmail.com,787327506
0.releases.984.parties.12,0.releases.984,0,RW-RRA-SUPLR-c1a4705758ab3f07c3deeafd60765b8854731f2cf323e5ea97e218ee696e7d75,VISION RADIO Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-c1a4705758ab3f07c3deeafd60765b8854731f2cf323e5ea97e218ee696e7d75,VISION RADIO Ltd,Kigali-Gasabo,RWA,,,Rwanda,Noella KAMALABA,visionradio104@gmail.com,"0785262316, 0790002550"
0.releases.984.parties.13,0.releases.984,0,RW-RRA-SUPLR-3384dc2580df4d91a0d0e8651ca2d3a6e302bcc00ff6fe9e93a45b8ea2c269f6,ISIBO GROUP Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-3384dc2580df4d91a0d0e8651ca2d3a6e302bcc00ff6fe9e93a45b8ea2c269f6,ISIBO GROUP Ltd,"KK31Ave Kicukiro, kigali",RWA,,,Rwanda,KABANDA J DE DIEU,eric1tuyishimire@gmail.com,"788569965, 0788503567"
0.releases.984.parties.14,0.releases.984,0,RW-RRA-SUPLR-3d185f28259c3b6cd23a307a47781658b3eea463878bc63a88d2274cd7e390df,BTN TV Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-3d185f28259c3b6cd23a307a47781658b3eea463878bc63a88d2274cd7e390df,BTN TV Ltd,KN1,RWA,,,Rwanda,Kamanzi Hussein,kamanzihussein@gmail.com,"0788405245, 0788405245, 0789231262"
0.releases.984.parties.15,0.releases.984,0,RW-RRA-SUPLR-54b966a4432fb55ffd43a72774cebeaa0950e0d74b8c8292b87bd8a8caed04d0,PACIS TELEVISION RWANDA (PACIS TV) Limited,"supplier,tenderer",TIN,RW-RRA-SUPLR-54b966a4432fb55ffd43a72774cebeaa0950e0d74b8c8292b87bd8a8caed04d0,PACIS TELEVISION RWANDA (PACIS TV) Limited,5 KG Street,RWA,,,Rwanda,KAMBANDA  Antoine,info@pacistv.rw,"0788207473, 0788814307"
0.releases.984.parties.16,0.releases.984,0,RW-RRA-SUPLR-f37087a68dbb44461beb1e037df419e70fb4ba41b0d5e51c41120183778ff5a4,BPLUS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-f37087a68dbb44461beb1e037df419e70fb4ba41b0d5e51c41120183778ff5a4,BPLUS Ltd,MUHIMA-NYARUGENGE,RWA,,6092,Rwanda,Jean Damascene NGIRUWONSANGA,bplusrwanda@gmail.com,"0788305340, 0787028017"
0.releases.984.parties.17,0.releases.984,0,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-87b4b2a0a389a9ccce02c163beaac27d929ba2c1ffaceb8813c5a18f3c83adfc,IZUBA MEDIA Ltd,GASABO KIGALI,RWA,,,Rwanda,GAHAMANYI JULES,izubamedialtd@gmail.com,0788352898
0.releases.984.parties.18,0.releases.984,0,RW-RRA-SUPLR-238abcd8a2ab62399a29d82963b63955a63458b474e15283f48564ff7a49af96,ISANGANO MEDIA Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-238abcd8a2ab62399a29d82963b63955a63458b474e15283f48564ff7a49af96,ISANGANO MEDIA Ltd,Kigali-karongi,RWA,,,Rwanda,NSHIMIYIMANA  Emmanuel,isanganomedialtd@gmail.com,782694492
0.releases.984.parties.19,0.releases.984,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,supplier,TIN,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY,KIGALI,KIGALI,KIGALI,83,Rwanda,Cleophas BARORE,mauakag@yahoo.co.uk,"0788615325, 0722198931"
0.releases.985.parties.0,0.releases.985,0,RW-RRA-PE-37f510b92bb236baa766b91018302ffd322d18f7f76a203f9b1fd5a7f931f800,Rwanda Agricultural and Animal Development Board (RAB),"procuringEntity,buyer",TIN,RW-RRA-PE-37f510b92bb236baa766b91018302ffd322d18f7f76a203f9b1fd5a7f931f800,Rwanda Agricultural and Animal Development Board (RAB),Rubona/Huye/South Province,Rubona/Huye/South Province,Rubona/Huye/South Province,5016,Rwanda,Mrs UMUTONI Clarisse,clarisse.umutoni@rab.gov.rw,"0788313922, 0788313922"
0.releases.985.parties.1,0.releases.985,0,RW-RRA-SUPLR-cf91c97b9a2c2835f02d78d9b207809ece9e600d7c3de05c91d0956e942715a4,Afcons Infrastructure Limited & Vijeta Projects & Infrastructures Limited JV,"supplier,tenderer",TIN,RW-RRA-SUPLR-cf91c97b9a2c2835f02d78d9b207809ece9e600d7c3de05c91d0956e942715a4,Afcons Infrastructure Limited & Vijeta Projects & Infrastructures Limited JV,"Afcons House,16, Shah Industrial Estate ,Veera Desai Road, Andheri West ,Mumbai ,400053,Maharashtra ,India",IND,,400053,India,Satish Gopalrao Paretkar,navinchandra@afcons.com,"9833735227, 8668845598, 9833451744"
0.releases.985.parties.2,0.releases.985,0,RW-RRA-SUPLR-60de31c49aa559798042908b044e96f59cdad9c8b9100491f11649da77759aa5,Megha Engineering and Infrastructures Limited,tenderer,TIN,RW-RRA-SUPLR-60de31c49aa559798042908b044e96f59cdad9c8b9100491f11649da77759aa5,Megha Engineering and Infrastructures Limited,S2 Technocrat Industrial Estate Balanagar Hyderabad 500037 Telangana India,IND,,,India,Kathari Raja Ravindra Babu,krr@meilgroup.com,9618801346
0.releases.986.parties.0,0.releases.986,0,RW-RRA-PE-55f821c3fb2d1d17afbdc481bf87cd7a21f489fa74a1784443ce66d23ac12c2f,National Institute of Statistics of Rwanda (NISR),"procuringEntity,buyer",TIN,RW-RRA-PE-55f821c3fb2d1d17afbdc481bf87cd7a21f489fa74a1784443ce66d23ac12c2f,National Institute of Statistics of Rwanda (NISR),Kigali 0788 305620,Kigali 0788 305620,Kigali 0788 305620,6139,Rwanda,MURENZI Ivan,procurement.staff@statistics.gov.rw,"0788305620, 0788305620, 0788305620"
0.releases.986.parties.1,0.releases.986,0,RW-RRA-SUPLR-9a74eb780f425f1d88eb53c1505fa5a763f0a18a4487c1acde2fadf4bb79980e,Jonathan Nturo,tenderer,TIN,RW-RRA-SUPLR-9a74eb780f425f1d88eb53c1505fa5a763f0a18a4487c1acde2fadf4bb79980e,Jonathan Nturo,KN 7 Avenue Paul VI,RWA,,465 Kigali Rwanda,Rwanda,Jonathan Nturo,jonathannt5@gmail.com,"0784019517, 0788581995"
0.releases.986.parties.2,0.releases.986,0,RW-RRA-SUPLR-299d8374ace362c67121c7dedc8558a7434211f7ae16b933ead2bc1b48352640,JEAN DE DIEU HARERIMANA,"supplier,tenderer",TIN,RW-RRA-SUPLR-299d8374ace362c67121c7dedc8558a7434211f7ae16b933ead2bc1b48352640,JEAN DE DIEU HARERIMANA,KK 28 Avenue,RWA,,,Rwanda,JEAN DE DIEU HARERIMANA,harerimanajado85@gmail.com,250783174839
0.releases.986.parties.3,0.releases.986,0,RW-RRA-SUPLR-f3228b660f1bf554f46f74afa8adc4d2eefc3f0e6e919509f9025924a97af4fd,BYUKUSENGE ISAIE,tenderer,TIN,RW-RRA-SUPLR-f3228b660f1bf554f46f74afa8adc4d2eefc3f0e6e919509f9025924a97af4fd,BYUKUSENGE ISAIE,"Kigali, Rwanda",RWA,,,Rwanda,BYUKUSENGE ISAIE,isaiekihumbi@gmail.com,"0788994500, 0728994500, 0788223280"
0.releases.987.parties.0,0.releases.987,0,RW-RRA-PE-ee4faa910b3925f83970547421336912ac978a2cfbd98a0d9e7acf58feb1af15,KABUTARE HOSPITAL,"procuringEntity,buyer",TIN,RW-RRA-PE-ee4faa910b3925f83970547421336912ac978a2cfbd98a0d9e7acf58feb1af15,KABUTARE HOSPITAL,district Huye,district Huye,district Huye,621 Huye,Rwanda,Dr. NZABONIMANA Ephraim,nzephmd@gmail.com,0788823228
0.releases.987.parties.1,0.releases.987,0,RW-RRA-SUPLR-42de4c6070cd73b1809b197e601ea3010fb9137d081328b122f49c7d08cee0b9,INTERCORE GROUP LTD,tenderer,TIN,RW-RRA-SUPLR-42de4c6070cd73b1809b197e601ea3010fb9137d081328b122f49c7d08cee0b9,INTERCORE GROUP LTD,KICUKIRO,RWA,,,Rwanda,TUYISENGE  Jean Paul,jsengapaul15@gmail.com,"0788998783, 0781182427"
0.releases.987.parties.2,0.releases.987,0,RW-RRA-SUPLR-9a4171068038844d614ca3c781184975bb3413a0a2ed1e802f1f171230cfbd00,PRECIOUS CONSTRUCTION HELPLINE (PCH COMPANY) Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-9a4171068038844d614ca3c781184975bb3413a0a2ed1e802f1f171230cfbd00,PRECIOUS CONSTRUCTION HELPLINE (PCH COMPANY) Ltd,KIGALI/NYARUGENGE,RWA,,,Rwanda,RUKUNDO  Innocent,helpline@gmail.com,0783637327
0.releases.987.parties.3,0.releases.987,0,RW-RRA-SUPLR-814d29ab4b77a8262d617973dc9a975ccc0b0a07621e7070acad8aa9bd3118bf,LARENDE COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-814d29ab4b77a8262d617973dc9a975ccc0b0a07621e7070acad8aa9bd3118bf,LARENDE COMPANY Ltd,KIMISAGARA/NYARUGENGE,RWA,,,Rwanda,NTARUKUNDO  Aimable,meboeng@gmail.com,"0788518936, 0788518936"
0.releases.988.parties.0,0.releases.988,0,RW-RRA-PE-84f7a9ad6e82ca5ae418bd07915cc277cca1f76c421a0f06159cb9662fde669b,KIGEME HOSPITAL,"procuringEntity,buyer",TIN,RW-RRA-PE-84f7a9ad6e82ca5ae418bd07915cc277cca1f76c421a0f06159cb9662fde669b,KIGEME HOSPITAL,NYAMAGABE/ KIGEME HOSPITAL,NYAMAGABE/ KIGEME HOSPITAL,NYAMAGABE/ KIGEME HOSPITAL,43 Nyamagabe,Rwanda,Dr. Jean Marie Vianney KAGIMBANGABO,kagimbangabo84@gmail.com,0788210196
0.releases.988.parties.1,0.releases.988,0,RW-RRA-SUPLR-c2c2fde8f8f63d1b0bb3dd53ae8ef33a7ed22dacbab5c5a4323773db1dd6ab95,AGROTECH Ltd,tenderer,TIN,RW-RRA-SUPLR-c2c2fde8f8f63d1b0bb3dd53ae8ef33a7ed22dacbab5c5a4323773db1dd6ab95,AGROTECH Ltd,KN74ST,RWA,,263,Rwanda,DAVITE  GIANCARLO,gc.davite@kiphagro.com,"0252572944, 0788309550, 0788309550"
0.releases.988.parties.2,0.releases.988,0,RW-RRA-SUPLR-f61ead3621eac6e9b7e20c3e98fed4289266c9459c9dd4880e8e5d9a215735d0,KIPHARMA,tenderer,TIN,RW-RRA-SUPLR-f61ead3621eac6e9b7e20c3e98fed4289266c9459c9dd4880e8e5d9a215735d0,KIPHARMA,KN74ST,RWA,,263,Rwanda,GIANCARLO DAVITE,gc.davite@kiphagro.com,"0788300660, 0788309550"
0.releases.988.parties.3,0.releases.988,0,RW-RRA-SUPLR-6ba47a280cc161e7ab7915e7502fdc30fd1fdc3dde073bb220068efd1c295990,DUPHAR,tenderer,TIN,RW-RRA-SUPLR-6ba47a280cc161e7ab7915e7502fdc30fd1fdc3dde073bb220068efd1c295990,DUPHAR,kn59st.14,RWA,,1398,Rwanda,TANEJA  DALIP,dupharsarl@yahoo.co.in,"0788307511, 0788307546, 0788307722"
0.releases.988.parties.4,0.releases.988,0,RW-RRA-SUPLR-e6e58b1fa2099874cb9835fab1406de7d8754f814a605e908fa6d4e24f6b7d14,AFRICA MEDICAL SUPPLIER AMS  LTD,tenderer,TIN,RW-RRA-SUPLR-e6e58b1fa2099874cb9835fab1406de7d8754f814a605e908fa6d4e24f6b7d14,AFRICA MEDICAL SUPPLIER AMS  LTD,"KN 2 avenue # 28 , Legacy House , Nyarugenge District",RWA,,3380,Rwanda,Fabrice SHEMA NGOGA,fshema@africamedicals.com,"0788306878, 0787837017"
0.releases.988.parties.5,0.releases.988,0,RW-RRA-SUPLR-fee116d42b443d49261b96abcc03ce22b44323c4d86ff14644c11af23767e80d,HOLCE Ltd,tenderer,TIN,RW-RRA-SUPLR-fee116d42b443d49261b96abcc03ce22b44323c4d86ff14644c11af23767e80d,HOLCE Ltd,"KG 2 St, Kimironko, Kigali, Rwanda",RWA,,P.O.BOX 2004 Kigali,Rwanda,SHEMA Lucky Eugene,info@holcemed.com,0788302770
0.releases.988.parties.6,0.releases.988,0,RW-RRA-SUPLR-1929255d54b6b710e11ebb27fa0f17f3e6a4c84dfc6466135db41ce87136755c,CROWN HEALTH CARE (R) Ltd,tenderer,TIN,RW-RRA-SUPLR-1929255d54b6b710e11ebb27fa0f17f3e6a4c84dfc6466135db41ce87136755c,CROWN HEALTH CARE (R) Ltd,"Umuyenzi Plaza, 1st Floor, KN 5 RD",RWA,,"5672, Kigali, Rwanda",Rwanda,THAKERAR DHIRAJLAL SHILEN,rw@crownafrica.com,"0788308587, 0783308587, 0784699909"
0.releases.988.parties.7,0.releases.988,0,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,tenderer,TIN,RW-RRA-SUPLR-09a79e0319f124661de4cfd24acafb0ab8d19401889780ad1862ceaa6c2dc151,SAWA AFRICAN Ltd,RWANDA- KIGALI,RWA,,4479 Kigali /RW,Rwanda,MAHMOUD SHAFEI ABOUELHAMD MAHMOUD,sawaafrican@gmail.com,788300458
